"","FileName","VoiceVote","VoiceLevel","FaceVote","FaceLevel","MultiModalVote","MultiModalLevel"
"4093","1051_IEO_FEA_MD","N","50.83","N","66","A","32.25"
"4094","1051_IEO_FEA_HI","N","60","F:N","78.33:69.00","F","47.4"
"4095","1051_IEO_DIS_LO","N","67.75","N","63.4","N","56.75"
"4096","1051_IEO_DIS_MD","N","58.64","D","59.71","D","52.6"
"4097","1051_IEO_DIS_HI","D","43.83","S","65.8","D","71"
"4098","1051_TIE_NEU_XX","N","76.4","N","75.78","N","64.25"
"4099","1051_TIE_HAP_XX","N","69.86","H","76.22","H","67.75"
"4100","1051_TIE_SAD_XX","N","76.4","N","65.29","N","56.86"
"4101","1051_TIE_ANG_XX","A","35.4","A","71.4","A","63.43"
"4102","1051_TIE_FEA_XX","F","54.33","F","61.29","F","59.38"
"4103","1051_TIE_DIS_XX","D","61","S","81.33","D","57"
"4104","1051_IOM_NEU_XX","N","57.83","N","64.12","N","65"
"4105","1051_IOM_HAP_XX","N","64.78","H","62.6","H","67.8"
"4106","1051_IOM_SAD_XX","N","52","N","61.67","S","59.2"
"4107","1051_IOM_ANG_XX","A","53.57","A","59.62","A","59.75"
"4108","1051_IOM_FEA_XX","N","77.8","F","64.75","F","60.8"
"4109","1051_IOM_DIS_XX","N","54.43","F","72.5","D","66.33"
"4110","1051_IWW_NEU_XX","N","80.25","N","62.1","N","71.43"
"4111","1051_IWW_HAP_XX","F","43","H","62.8","H","63.89"
"4112","1051_IWW_SAD_XX","F","51.2","N","67.67","N","57.25"
"4113","1051_IWW_ANG_XX","D:F","69.33:37.67","A","57.5","A","75.17"
"4114","1051_IWW_FEA_XX","F","80","A","51","F","65"
"4115","1051_IWW_DIS_XX","F","45.67","D","54.75","F","44.4"
"4116","1051_TAI_NEU_XX","N","69.38","N","76.62","N","80.78"
"4117","1051_TAI_HAP_XX","N","63","H","56.8","H","54.5"
"4118","1051_TAI_SAD_XX","S","46.75","N","59.75","S","46.17"
"4119","1051_TAI_ANG_XX","A","57.88","A","70","A","81.75"
"4120","1051_TAI_FEA_XX","F","43","F","63.4","F","55.5"
"4121","1051_TAI_DIS_XX","D:N","43.4:66.2","S","62","D:F","56.25:38.00"
"4122","1051_MTI_NEU_XX","N","88.22","N","61.8","N","69.33"
"4123","1051_MTI_HAP_XX","H:N","57.33:82.00","H","65.89","H","59.3"
"4124","1051_MTI_SAD_XX","N","65.25","N","53.25","S","46.2"
"4125","1051_MTI_ANG_XX","A","52.25","A","73.33","A","67.25"
"4126","1051_MTI_FEA_XX","F","43.86","F","66.25","F","47"
"4127","1051_MTI_DIS_XX","N:S","43.33:53.33","D","60.14","D","33.5"
"4128","1051_IWL_NEU_XX","N","80.9","N","80","N","68.11"
"4129","1051_IWL_HAP_XX","N","79.17","H","65.2","H","68"
"4130","1051_IWL_SAD_XX","N","78.5","N","72.2","N","62.14"
"4131","1051_IWL_ANG_XX","A:N","46:65","A","65.43","A","75.5"
"4132","1051_IWL_FEA_XX","N","58.33","F","50.6","F","46.2"
"4133","1051_IWL_DIS_XX","N","81.83","D","64.25","D","57.6"
"4134","1051_ITH_NEU_XX","N","70.67","N","81.9","N","65.62"
"4135","1051_ITH_HAP_XX","N","60.44","H","76.11","H","65.8"
"4136","1051_ITH_SAD_XX","N","72.4","N","78","N","64"
"4137","1051_ITH_ANG_XX","D","46.75","A","49.22","A","62.86"
"4138","1051_ITH_FEA_XX","N","64","N","65.2","F","55.38"
"4139","1051_ITH_DIS_XX","N","60.6","F","76","D","40.33"
"4140","1051_DFA_NEU_XX","N","60.2","N","62.29","N","73"
"4141","1051_DFA_HAP_XX","N","69.71","H","70.38","H","70"
"4142","1051_DFA_SAD_XX","N","72.12","N","80.17","N","66.78"
"4143","1051_DFA_ANG_XX","A","27.5","A","62.67","A","51.4"
"4144","1051_DFA_FEA_XX","N","67.6","A","71","F:N","59.67:55.00"
"4145","1051_DFA_DIS_XX","N","56.75","D","67.43","D","72.2"
"4146","1051_ITS_NEU_XX","S","55.33","N","84","N","65"
"4147","1051_ITS_HAP_XX","N","61.88","H","73","H","51.14"
"4148","1051_ITS_SAD_XX","N","52.4","N","61.6","N","70.75"
"4149","1051_ITS_ANG_XX","N","65.88","A","49.33","A:D","42.6:59.0"
"4150","1051_ITS_FEA_XX","F","45","F","38","F","54.2"
"4151","1051_ITS_DIS_XX","N","70.75","D","72.67","D","52"
"4152","1051_TSI_NEU_XX","N","74.86","N","65.8","N","68.7"
"4153","1051_TSI_HAP_XX","N","68","H","73.75","H","54.89"
"4154","1051_TSI_SAD_XX","N","55.6","N","66.14","N","74.5"
"4155","1051_TSI_ANG_XX","F","52.67","A","74.56","A","51.71"
"4156","1051_TSI_FEA_XX","F","62.33","A","71.62","F","67.78"
"4157","1051_TSI_DIS_XX","D:N","60.00:55.75","D","56.78","D","43"
"4158","1051_WSI_NEU_XX","N","82.25","N","74.83","N","77.25"
"4159","1051_WSI_HAP_XX","N","68.75","H","65.67","H","58.89"
"4160","1051_WSI_SAD_XX","N","68","N","72.25","N","63.5"
"4161","1051_WSI_ANG_XX","N","62.5","A","67.55","A","47.78"
"4162","1051_WSI_FEA_XX","N","62.57","A:F","57.6:57.4","D","65.33"
"4163","1051_WSI_DIS_XX","N","76.4","D","63.5","D","51.2"
"4164","1052_IEO_NEU_XX","N","77","N","84","N","85.5"
"4165","1052_IEO_HAP_LO","N","48.12","H","79.11","H","76.5"
"4166","1052_IEO_HAP_MD","N","57.71","H","76.33","H","78.27"
"4167","1052_IEO_HAP_HI","H","49.25","H","76.7","H","91.27"
"4168","1052_IEO_SAD_LO","N","71.6","N","65.62","N","69.4"
"4169","1052_IEO_SAD_MD","N","62.43","N","67.75","N","69.78"
"4170","1052_IEO_SAD_HI","N","56.8","N","61.75","F","54.4"
"4171","1052_IEO_ANG_LO","A","56.4","N","73.17","A","45.4"
"4172","1052_IEO_ANG_MD","A","59.75","A","63.33","A","79.56"
"4173","1052_IEO_ANG_HI","A","81.11","A","80.22","A","77.33"
"4174","1052_IEO_FEA_LO","N","72.44","S","55.75","N:S","90.33:64.67"
"4175","1052_IEO_FEA_MD","N","64.33","F","55.71","F:N:S","52.67:53.00:65.67"
"4176","1052_IEO_FEA_HI","F","81.9","F","67.11","F","71.11"
"4177","1052_IEO_DIS_LO","N","70.67","D","78.33","D","36.8"
"4178","1052_IEO_DIS_MD","N","74.29","D","71.71","D","50"
"4179","1052_IEO_DIS_HI","N","84.14","D","61","D","50.8"
"4180","1052_TIE_NEU_XX","N","65.2","N","73.75","N","79.5"
"4181","1052_TIE_HAP_XX","N","55","H","74.56","H","73"
"4182","1052_TIE_SAD_XX","N:S","63.75:62.50","N","67.67","N","74.5"
"4183","1052_TIE_ANG_XX","A","88.22","A","78.67","A","73.4"
"4184","1052_TIE_FEA_XX","F","57.5","F","75.25","F","76.11"
"4185","1052_TIE_DIS_XX","A","48","D:N","43.33:40.00","D","81"
"4186","1052_IOM_NEU_XX","N","74.6","N","79.44","N","70.88"
"4187","1052_IOM_HAP_XX","H:N","55:48","H","80.22","H","66.33"
"4188","1052_IOM_SAD_XX","N","67.67","N","65.5","N","61.5"
"4189","1052_IOM_ANG_XX","A","48.57","A","65.86","A","70"
"4190","1052_IOM_FEA_XX","N","65.5","A","64.5","F","59"
"4191","1052_IOM_DIS_XX","N","65","D","55.5","D","47.17"
"4192","1052_IWW_NEU_XX","N","60.2","N","85.5","N","73.2"
"4193","1052_IWW_HAP_XX","F","41.5","H","67.7","H","57.62"
"4194","1052_IWW_SAD_XX","F","63.17","N","61.25","N","75.17"
"4195","1052_IWW_ANG_XX","A","74.67","A","42","A","64.11"
"4196","1052_IWW_FEA_XX","F","39.75","F","47.17","F","49.9"
"4197","1052_IWW_DIS_XX","D","63.8","D","62.57","D","52.33"
"4198","1052_TAI_NEU_XX","N","74.62","N","73.78","N","78.75"
"4199","1052_TAI_HAP_XX","F","79.86","H","90.11","H","89.9"
"4200","1052_TAI_SAD_XX","N","74.86","D:F","39.33:62.33","N","68.8"
"4201","1052_TAI_ANG_XX","A","62.88","A","67.33","A","73.22"
"4202","1052_TAI_FEA_XX","F","52.14","F","50.67","F","65.22"
"4203","1052_TAI_DIS_XX","N","47.43","D","68.5","D","67"
"4204","1052_MTI_NEU_XX","N","51","N","71.38","N:S","68.25:45.50"
"4205","1052_MTI_HAP_XX","H","32.25","H","53.56","H","62.12"
"4206","1052_MTI_SAD_XX","N","54","F","44","N","34"
"4207","1052_MTI_ANG_XX","A","76","A","86.57","A","76.88"
"4208","1052_MTI_FEA_XX","F","55","F","69.83","F","65.71"
"4209","1052_MTI_DIS_XX","D","66","A","63","A","70"
"4210","1052_IWL_NEU_XX","N","77","N","79","N","79"
"4211","1052_IWL_HAP_XX","N","56.17","H","80.89","H","67.75"
"4212","1052_IWL_SAD_XX","N","65","N","61.17","N","75.2"
"4213","1052_IWL_ANG_XX","A:D","50.33:83.67","A","46.2","A","71.12"
"4214","1052_IWL_FEA_XX","N","40.33","A","69.25","A:F","56:65"
"4215","1052_IWL_DIS_XX","N","85","D:F","44.67:58.67","D","55.67"
"4216","1052_ITH_NEU_XX","N","76.71","N","47.67","N","79.33"
"4217","1052_ITH_HAP_XX","N","69.5","H","81.11","H","73"
"4218","1052_ITH_SAD_XX","N","65.29","F","54.33","F","60"
"4219","1052_ITH_ANG_XX","A","72.44","A","73.14","A","61.57"
"4220","1052_ITH_FEA_XX","F:N","69.0:83.5","F","59.5","N","69.6"
"4221","1052_ITH_DIS_XX","F:S","40.33:53.00","F","50.8","D","71.67"
"4222","1052_DFA_NEU_XX","N","70.57","N:S","64.25:54.25","N","69.3"
"4223","1052_DFA_HAP_XX","N","66.6","H","86.2","H","63.78"
"4224","1052_DFA_SAD_XX","S","62","S","28.75","N","65.67"
"4225","1052_DFA_ANG_XX","A","84","A","73.67","A","84.89"
"4226","1052_DFA_FEA_XX","F","45.25","F","52.5","F","64.71"
"4227","1052_DFA_DIS_XX","N","42","A","68.57","D","80.8"
"4228","1052_ITS_NEU_XX","N","66.62","N","70.89","N","87.6"
"4229","1052_ITS_HAP_XX","H","73.2","H","77.89","H","68.44"
"4230","1052_ITS_SAD_XX","F:S","51.67:62.00","F","50.4","F","52.25"
"4231","1052_ITS_ANG_XX","A","48.17","A","70.83","A","69.29"
"4232","1052_ITS_FEA_XX","F","47.6","F","75.57","F","65.67"
"4233","1052_ITS_DIS_XX","N","63.33","A","59.57","D","74.83"
"4234","1052_TSI_NEU_XX","N","54.12","N","61.12","N","78.25"
"4235","1052_TSI_HAP_XX","N","65.25","H","86.3","H","61.12"
"4236","1052_TSI_SAD_XX","N","65.33","N","72.57","N","74.6"
"4237","1052_TSI_ANG_XX","F","61.8","A","75.11","A","74.88"
"4238","1052_TSI_FEA_XX","F","58.67","F","73.57","F","60.62"
"4239","1052_TSI_DIS_XX","N","64.5","D","59","D","77.5"
"4240","1052_WSI_NEU_XX","N","36.33","N","71.86","N","62.83"
"4241","1052_WSI_HAP_XX","D:H:N","40.5:42.0:38.5","H","73.62","H","59.5"
"4242","1052_WSI_SAD_XX","N","59.2","N","80.57","N","70.2"
"4243","1052_WSI_ANG_XX","D","64.17","A","69","A","73.57"
"4244","1052_WSI_FEA_XX","F","50.4","F","79.75","F","56.71"
"4245","1052_WSI_DIS_XX","N","69.83","A","55.71","D","66.5"
"4246","1053_IEO_NEU_XX","N","69.86","N","72","N","76.57"
"4247","1053_IEO_HAP_LO","N","69.17","H","66.67","H","76.88"
"4248","1053_IEO_HAP_MD","N","62.25","H","81.75","H","75.1"
"4249","1053_IEO_HAP_HI","F","61.29","H","84.7","H","84.3"
"4250","1053_IEO_SAD_LO","N","54.62","S","66","S","54.33"
"4251","1053_IEO_SAD_MD","N","81.71","N","80.5","N","82.5"
"4252","1053_IEO_SAD_HI","N","59.89","S","70.71","S","52.57"
"4253","1053_IEO_ANG_LO","N","74.56","N","78.44","N","75.44"
"4254","1053_IEO_ANG_MD","A","32.2","A","40.67","D","39.2"
"4255","1053_IEO_ANG_HI","A","93.11","A","86","A","88.33"
"4256","1053_IEO_FEA_LO","N","70","F","56.2","S","41.6"
"4257","1053_IEO_FEA_MD","N","72.14","F:S","59.00:66.75","S","42"
"4258","1053_IEO_FEA_HI","F","55.83","F","75.86","F","67.38"
"4259","1053_IEO_DIS_LO","N","65.17","D","72.29","D","60.2"
"4260","1053_IEO_DIS_MD","D","51.44","D","72.5","D","76.29"
"4261","1053_IEO_DIS_HI","F","63.14","S","86.78","S","79.5"
"4262","1053_TIE_NEU_XX","N","73","N","64.88","N","52.3"
"4263","1053_TIE_HAP_XX","N","79.5","H","88.88","H","90.11"
"4264","1053_TIE_SAD_XX","S","52.83","S","60.5","S","65.12"
"4265","1053_TIE_ANG_XX","A","68.71","A","75.12","A","74.33"
"4266","1053_TIE_FEA_XX","D:F","44.33:18.67","F","75.12","F","67.83"
"4267","1053_TIE_DIS_XX","N","63.89","D","74","D","52"
"4268","1053_IOM_NEU_XX","N","68.56","N","42.57","N","71.67"
"4269","1053_IOM_HAP_XX","H","52.62","H","82.44","H","66.62"
"4270","1053_IOM_SAD_XX","N","95.75","S","62.2","S","63.57"
"4271","1053_IOM_ANG_XX","A","47.09","A","50.88","A","81.86"
"4272","1053_IOM_FEA_XX","F:N:S","67.5:67.0:18.0","F","60.86","F","65.89"
"4273","1053_IOM_DIS_XX","N","58.5","D:S","81.25:67.50","D","70.22"
"4274","1053_IWW_NEU_XX","N","62.25","N","69.5","N","81.83"
"4275","1053_IWW_HAP_XX","H","58.25","H","86.29","H","70.56"
"4276","1053_IWW_SAD_XX","S","46","F","58","F","64.83"
"4277","1053_IWW_ANG_XX","A","59.25","A","77.3","A","69"
"4278","1053_IWW_FEA_XX","F","44.75","F","54.2","F","77.8"
"4279","1053_IWW_DIS_XX","D","43","D","76.14","D","76.83"
"4280","1053_TAI_NEU_XX","N","81.62","N","57.43","N","79.12"
"4281","1053_TAI_HAP_XX","N","65.75","H","72.6","H","83.8"
"4282","1053_TAI_SAD_XX","F","60.75","S","73.4","S","52.6"
"4283","1053_TAI_ANG_XX","A","75.86","A","84.7","A","81.8"
"4284","1053_TAI_FEA_XX","F","77","F","67.62","F","82.4"
"4285","1053_TAI_DIS_XX","A","60.5","S","71.8","D","72.29"
"4286","1053_MTI_NEU_XX","N","75.78","N","53","N","84.12"
"4287","1053_MTI_HAP_XX","N","59.8","H","72.22","H","68.78"
"4288","1053_MTI_SAD_XX","S","39.5","S","60.6","S","57.33"
"4289","1053_MTI_ANG_XX","A","67.33","A","77.67","A","85.44"
"4290","1053_MTI_FEA_XX","F","55.8","A:F","42.4:65.6","F","67"
"4291","1053_MTI_DIS_XX","S","42.75","S","71.43","A","56.33"
"4292","1053_IWL_NEU_XX","N","65.44","N","67.67","N","78.89"
"4293","1053_IWL_HAP_XX","N","65.5","H","81.89","H","78.88"
"4294","1053_IWL_SAD_XX","N","85.75","S","49.67","S","50.14"
"4295","1053_IWL_ANG_XX","A:N","62:56","A","67.25","A","67.86"
"4296","1053_IWL_FEA_XX","F","59.5","F","69.5","F","59.38"
"4297","1053_IWL_DIS_XX","D","74.33","A","73.4","A","73"
"4298","1053_ITH_NEU_XX","N","80.67","N","85.33","N","63.22"
"4299","1053_ITH_HAP_XX","F","81.5","H","84.3","H","65.78"
"4300","1053_ITH_SAD_XX","N","72.4","F","51.4","F","74.14"
"4301","1053_ITH_ANG_XX","A","62.5","A","70.33","A","66"
"4302","1053_ITH_FEA_XX","F","60.22","F","57.33","F","68.12"
"4303","1053_ITH_DIS_XX","F","65.25","S","56.75","D:F","74.00:64.75"
"4304","1053_DFA_NEU_XX","N","87","N","68.2","N","71.75"
"4305","1053_DFA_HAP_XX","N","66.67","H","83.82","H","79.89"
"4306","1053_DFA_SAD_XX","N","55","S","42.75","S","51.4"
"4307","1053_DFA_ANG_XX","A","45","A","63.14","A","67.88"
"4308","1053_DFA_FEA_XX","N","67.4","F","66.44","F","55.17"
"4309","1053_DFA_DIS_XX","D","61.67","D","59.8","D","61.33"
"4310","1053_ITS_NEU_XX","N","79.5","N","77","N","74.12"
"4311","1053_ITS_HAP_XX","H","55.4","H","75.56","H","82.8"
"4312","1053_ITS_SAD_XX","F:N","27.75:58.75","S","66.25","F","49.57"
"4313","1053_ITS_ANG_XX","D","50.75","A","78.57","A","75.5"
"4314","1053_ITS_FEA_XX","F","66","F","58.38","F","72.2"
"4315","1053_ITS_DIS_XX","D:N","54.50:68.75","D","65.38","D","60.25"
"4316","1053_TSI_NEU_XX","N","76.6","N","69.43","N","81.78"
"4317","1053_TSI_HAP_XX","A","51.5","H","78.11","H","68.5"
"4318","1053_TSI_SAD_XX","N","59.4","F:S","62.25:63.50","S","68.8"
"4319","1053_TSI_ANG_XX","A","63.4","A","79.71","A","67.5"
"4320","1053_TSI_FEA_XX","F","82.5","F","53.14","F","71.22"
"4321","1053_TSI_DIS_XX","N","68","S","55.67","D","73"
"4322","1053_WSI_NEU_XX","N","75.71","N","41.5","N","71.22"
"4323","1053_WSI_HAP_XX","A","34.4","H","86.75","H","61.25"
"4324","1053_WSI_SAD_XX","N","53.5","F","54.8","S","49.5"
"4325","1053_WSI_ANG_XX","A","54.62","A","73.78","A","78.67"
"4326","1053_WSI_FEA_XX","F","51","F","69.14","F","61.71"
"4327","1053_WSI_DIS_XX","A","42.12","A","72.5","D","68.62"
"4328","1054_IEO_NEU_XX","N","77.5","N","80.12","N","84.38"
"4329","1054_IEO_HAP_LO","N","61.86","H","69.75","H","63.12"
"4330","1054_IEO_HAP_MD","D","39.75","H","78.25","H","77.9"
"4331","1054_IEO_HAP_HI","F:H","67.75:71.25","H","80","H","74.8"
"4332","1054_IEO_SAD_LO","N","64","S","48.5","S","46.67"
"4333","1054_IEO_SAD_MD","N","51.4","N","66.75","N","69.78"
"4334","1054_IEO_SAD_HI","S","66.33","S","77.2","F","75.4"
"4335","1054_IEO_ANG_LO","H","64.67","A","34","A","32.83"
"4336","1054_IEO_ANG_MD","N","75","A","52.67","A","46.5"
"4337","1054_IEO_ANG_HI","A","82","A","71.4","A","84.89"
"4338","1054_IEO_FEA_LO","N","47.25","A","16","F","45.25"
"4339","1054_IEO_FEA_MD","F","41","S","64","S","51.5"
"4340","1054_IEO_FEA_HI","F","61.56","F","78.89","F","85.5"
"4341","1054_IEO_DIS_LO","S","45","D","43","D","59.5"
"4342","1054_IEO_DIS_MD","D","53","F","52.71","D","60.33"
"4343","1054_IEO_DIS_HI","D","42.86","D","66","D","59.29"
"4344","1054_TIE_NEU_XX","N","67.88","N","77","N","82.38"
"4345","1054_TIE_HAP_XX","H","38.2","H","76.88","H","74.7"
"4346","1054_TIE_SAD_XX","S","41","N","45.67","S","61.5"
"4347","1054_TIE_ANG_XX","D","59.2","A","76.4","A","55"
"4348","1054_TIE_FEA_XX","N","52.4","F","47.25","F","64.5"
"4349","1054_TIE_DIS_XX","D","57.33","F","57.75","D","60"
"4350","1054_IOM_NEU_XX","N","54.5","N","76.86","N","64.62"
"4351","1054_IOM_HAP_XX","N","69.67","H","77.44","H","58.38"
"4352","1054_IOM_SAD_XX","N:S","38:37","N","57.5","N","66.25"
"4353","1054_IOM_ANG_XX","A","38.8","A","58.6","D","70"
"4354","1054_IOM_FEA_XX","N","58.83","F","61.44","F","61.78"
"4355","1054_IOM_DIS_XX","D","72.71","D","60","D","72.6"
"4356","1054_IWW_NEU_XX","N","59.33","N","74.25","N","86"
"4357","1054_IWW_HAP_XX","H","55.8","H","67.67","H","65.33"
"4358","1054_IWW_SAD_XX","F:S","42.67:53.67","F","63","F","60.12"
"4359","1054_IWW_ANG_XX","A","79.62","A","74.5","A","72.14"
"4360","1054_IWW_FEA_XX","F","69.67","F","60.1","F","61.3"
"4361","1054_IWW_DIS_XX","F","55","D","62.6","F","57.8"
"4362","1054_TAI_NEU_XX","N","70.17","N","71.5","N","66"
"4363","1054_TAI_HAP_XX","H","56.83","H","76","H","72.11"
"4364","1054_TAI_SAD_XX","F:S","40:85","F","46.83","F","69.43"
"4365","1054_TAI_ANG_XX","A","59.6","D","77","A:D","59.6:68.2"
"4366","1054_TAI_FEA_XX","S","35.25","N","59.8","F","40.25"
"4367","1054_TAI_DIS_XX","F:S","55.33:43.67","D","57.12","D","68.8"
"4368","1054_MTI_NEU_XX","N","61.33","N","62.5","N","76.12"
"4369","1054_MTI_HAP_XX","S","48","H","81.12","H","67.67"
"4370","1054_MTI_SAD_XX","S","75.38","F","45.43","F:S","57.00:55.25"
"4371","1054_MTI_ANG_XX","A","61.6","A","66.89","A","85.71"
"4372","1054_MTI_FEA_XX","N","72.25","F","56.17","F","41.88"
"4373","1054_MTI_DIS_XX","D:N","58:66","D","49","F","57"
"4374","1054_IWL_NEU_XX","N","77.33","N","58.5","N","73.86"
"4375","1054_IWL_HAP_XX","H:N","43.6:72.4","H","77.89","H","68.1"
"4376","1054_IWL_SAD_XX","N","61.71","N","67.2","N","63"
"4377","1054_IWL_ANG_XX","N","74.33","A","79.29","A","72"
"4378","1054_IWL_FEA_XX","N","82","F","51.5","F","60.33"
"4379","1054_IWL_DIS_XX","N","75","D","67.86","D","60.2"
"4380","1054_ITH_NEU_XX","N","62.29","N","59.6","N","67.75"
"4381","1054_ITH_HAP_XX","N","78.56","H","74.3","H","77"
"4382","1054_ITH_SAD_XX","F","51.4","F:N","57.75:83.50","F","68.29"
"4383","1054_ITH_ANG_XX","F","55.75","A","83.67","A","65.62"
"4384","1054_ITH_FEA_XX","F","38.57","F","74.25","F","57.9"
"4385","1054_ITH_DIS_XX","N:S","67.75:63.25","D","49.5","F:S","67.50:67.25"
"4386","1054_DFA_NEU_XX","N","79","N","60.62","N","75"
"4387","1054_DFA_HAP_XX","H","49.17","H","85.64","H","66.64"
"4388","1054_DFA_SAD_XX","N","67.6","F:N","71.0:70.5","F","42.4"
"4389","1054_DFA_ANG_XX","A","46.5","A","75","A","65.71"
"4390","1054_DFA_FEA_XX","N","61.75","F","42.33","F","44.43"
"4391","1054_DFA_DIS_XX","N","56.5","D","74.17","D","68.4"
"4392","1054_ITS_NEU_XX","N","73.5","N","77.33","N","68.29"
"4393","1054_ITS_HAP_XX","H","73.57","H","76.6","H","75"
"4394","1054_ITS_SAD_XX","F","41","H:N","23.67:50.33","F","44.4"
"4395","1054_ITS_ANG_XX","N","71.17","A","65.43","A","49"
"4396","1054_ITS_FEA_XX","N","69.6","F","61","F","54.56"
"4397","1054_ITS_DIS_XX","S","51.25","F","53.17","D:F","71.00:75.33"
"4398","1054_TSI_NEU_XX","N","66.25","N","65.25","N","62.8"
"4399","1054_TSI_HAP_XX","F","56.38","H","78.36","H","58.22"
"4400","1054_TSI_SAD_XX","F","48","N","73.25","N","62"
"4401","1054_TSI_ANG_XX","D","55.2","A","75.22","D","88.5"
"4402","1054_TSI_FEA_XX","F","67","F","69.33","F","71"
"4403","1054_TSI_DIS_XX","N","63.33","D","31.25","D","69.14"
"4404","1054_WSI_NEU_XX","N","63.83","N","76.5","N","71.2"
"4405","1054_WSI_HAP_XX","N","53.75","H","81.7","H","71.3"
"4406","1054_WSI_SAD_XX","N","43.4","N","75.14","N","75.5"
"4407","1054_WSI_ANG_XX","A","65","A","76","A","73.2"
"4408","1054_WSI_FEA_XX","F","45.4","F","52.83","F","55"
"4409","1054_WSI_DIS_XX","D","65.75","F","54.67","D","59.4"
"4410","1055_IEO_NEU_XX","N","61.75","N","74","N","78.4"
"4411","1055_IEO_HAP_LO","H","38.25","D:H","47.00:62.33","N","65"
"4412","1055_IEO_HAP_MD","N","75.6","H","79.1","H","74.78"
"4413","1055_IEO_HAP_HI","F","84.38","H","84.12","H","83.71"
"4414","1055_IEO_SAD_LO","N","41.5","N","76.56","N","67.88"
"4415","1055_IEO_SAD_MD","N","49","N","62.8","N","70.6"
"4416","1055_IEO_SAD_HI","S","53.75","S","65.8","F:N","69.50:92.25"
"4417","1055_IEO_ANG_LO","N","68.8","N","60","D","31.25"
"4418","1055_IEO_ANG_MD","N","70.2","N","55.6","N","54.75"
"4419","1055_IEO_ANG_HI","A","91","A","82.25","A","89.22"
"4420","1055_IEO_FEA_LO","N","79.4","A","45.67","F","57"
"4421","1055_IEO_FEA_MD","N","69.29","N","65.5","F","71"
"4422","1055_IEO_FEA_HI","F","65","F","66","F","72"
"4423","1055_IEO_DIS_LO","N","51.17","D","81.88","D","88.17"
"4424","1055_IEO_DIS_MD","D","55","D","84.7","D","75.8"
"4425","1055_IEO_DIS_HI","D","65.33","D","90","D","67"
"4426","1055_TIE_NEU_XX","N","79.5","N","84.25","N","56"
"4427","1055_TIE_HAP_XX","N","87.67","H","81.38","H","69"
"4428","1055_TIE_SAD_XX","N","82","N","61","N","79.83"
"4429","1055_TIE_ANG_XX","A","71","A","59.57","A","70.38"
"4430","1055_TIE_FEA_XX","F","63.6","F","60.4","F","68.5"
"4431","1055_TIE_DIS_XX","D","56.4","D","79","D","86.33"
"4432","1055_IOM_NEU_XX","N","74.75","N","69","N","68.86"
"4433","1055_IOM_HAP_XX","H","43.5","H","66.56","H","82.8"
"4434","1055_IOM_SAD_XX","N","72.62","N","72.4","N","78.38"
"4435","1055_IOM_ANG_XX","D:N","54.33:58.67","A","62.5","A","50"
"4436","1055_IOM_FEA_XX","F","53.5","A","48","F","57"
"4437","1055_IOM_DIS_XX","D","42.25","D","74.75","D","62"
"4438","1055_IWW_NEU_XX","N","85.5","N","62.4","N","67.5"
"4439","1055_IWW_HAP_XX","N","70","H","74.29","H","55.45"
"4440","1055_IWW_SAD_XX","N","13.75","N","77.67","F:N","30.75:62.75"
"4441","1055_IWW_ANG_XX","D","69.2","D","74.25","A","51.25"
"4442","1055_IWW_FEA_XX","F","60","F","53.71","F","54"
"4443","1055_IWW_DIS_XX","F","56.6","D","74.78","D","56.2"
"4444","1055_TAI_NEU_XX","N","76.17","N","60","N","79.29"
"4445","1055_TAI_HAP_XX","N","58.83","H","84.11","H","61.11"
"4446","1055_TAI_SAD_XX","N","62.57","N","83.33","S","40.33"
"4447","1055_TAI_ANG_XX","A","63.5","A:F","46:24","A:D","62.8:71.0"
"4448","1055_TAI_FEA_XX","F","61.33","F","67.75","F","69.88"
"4449","1055_TAI_DIS_XX","N","50.67","D","62.14","D","68.12"
"4450","1055_MTI_NEU_XX","N","54.11","N","49.75","N","64.4"
"4451","1055_MTI_HAP_XX","N","36","H","50.7","H","60.25"
"4452","1055_MTI_SAD_XX","N","69.33","N","59.38","N","79.43"
"4453","1055_MTI_ANG_XX","A","57.2","A:D","66.50:67.25","A","42.2"
"4454","1055_MTI_FEA_XX","S","67.25","F","65.56","F","64.29"
"4455","1055_MTI_DIS_XX","N","67.83","D","59.8","D","57.5"
"4456","1055_IWL_NEU_XX","N","77","N","72.12","N","82.38"
"4457","1055_IWL_HAP_XX","N","67.67","H","63.11","H","55.78"
"4458","1055_IWL_SAD_XX","N","44.33","N","60","N","75.8"
"4459","1055_IWL_ANG_XX","A","76.29","A","74.67","A","64.86"
"4460","1055_IWL_FEA_XX","A","48.14","F","60.75","A","18.75"
"4461","1055_IWL_DIS_XX","D","64.75","D","58.57","D","57.33"
"4462","1055_ITH_NEU_XX","N","67.57","N","73.5","N","75.14"
"4463","1055_ITH_HAP_XX","H:N","39.33:60.67","H","68.43","H","68.5"
"4464","1055_ITH_SAD_XX","N","69.6","N","65.88","N","69.71"
"4465","1055_ITH_ANG_XX","A","54.6","A","63.14","A","59"
"4466","1055_ITH_FEA_XX","F","66","A","72.25","F","68.11"
"4467","1055_ITH_DIS_XX","N","69.17","D","77.29","D","66"
