"Stimulus_Number","Filename"
4468,"1055_DFA_NEU_XX"
4469,"1055_DFA_HAP_XX"
4470,"1055_DFA_SAD_XX"
4471,"1055_DFA_ANG_XX"
4472,"1055_DFA_FEA_XX"
4473,"1055_DFA_DIS_XX"
4474,"1055_ITS_NEU_XX"
4475,"1055_ITS_HAP_XX"
4476,"1055_ITS_SAD_XX"
4477,"1055_ITS_ANG_XX"
4478,"1055_ITS_FEA_XX"
4479,"1055_ITS_DIS_XX"
4480,"1055_TSI_NEU_XX"
4481,"1055_TSI_HAP_XX"
4482,"1055_TSI_SAD_XX"
4483,"1055_TSI_ANG_XX"
4484,"1055_TSI_FEA_XX"
4485,"1055_TSI_DIS_XX"
4486,"1055_WSI_NEU_XX"
4487,"1055_WSI_HAP_XX"
4488,"1055_WSI_SAD_XX"
4489,"1055_WSI_ANG_XX"
4490,"1055_WSI_FEA_XX"
4491,"1055_WSI_DIS_XX"
4492,"1056_IEO_NEU_XX"
4493,"1056_IEO_HAP_LO"
4494,"1056_IEO_HAP_MD"
4495,"1056_IEO_HAP_HI"
4496,"1056_IEO_SAD_LO"
4497,"1056_IEO_SAD_MD"
4498,"1056_IEO_SAD_HI"
4499,"1056_IEO_ANG_LO"
4500,"1056_IEO_ANG_MD"
4501,"1056_IEO_ANG_HI"
4502,"1056_IEO_FEA_LO"
4503,"1056_IEO_FEA_MD"
4504,"1056_IEO_FEA_HI"
4505,"1056_IEO_DIS_LO"
4506,"1056_IEO_DIS_MD"
4507,"1056_IEO_DIS_HI"
4508,"1056_TIE_NEU_XX"
4509,"1056_TIE_HAP_XX"
4510,"1056_TIE_SAD_XX"
4511,"1056_TIE_ANG_XX"
4512,"1056_TIE_FEA_XX"
4513,"1056_TIE_DIS_XX"
4514,"1056_IOM_NEU_XX"
4515,"1056_IOM_HAP_XX"
4516,"1056_IOM_SAD_XX"
4517,"1056_IOM_ANG_XX"
4518,"1056_IOM_FEA_XX"
4519,"1056_IOM_DIS_XX"
4520,"1056_IWW_NEU_XX"
4521,"1056_IWW_HAP_XX"
4522,"1056_IWW_SAD_XX"
4523,"1056_IWW_ANG_XX"
4524,"1056_IWW_FEA_XX"
4525,"1056_IWW_DIS_XX"
4526,"1056_TAI_NEU_XX"
4527,"1056_TAI_HAP_XX"
4528,"1056_TAI_SAD_XX"
4529,"1056_TAI_ANG_XX"
4530,"1056_TAI_FEA_XX"
4531,"1056_TAI_DIS_XX"
4532,"1056_MTI_NEU_XX"
4533,"1056_MTI_HAP_XX"
4534,"1056_MTI_SAD_XX"
4535,"1056_MTI_ANG_XX"
4536,"1056_MTI_FEA_XX"
4537,"1056_MTI_DIS_XX"
4538,"1056_IWL_NEU_XX"
4539,"1056_IWL_HAP_XX"
4540,"1056_IWL_SAD_XX"
4541,"1056_IWL_ANG_XX"
4542,"1056_IWL_FEA_XX"
4543,"1056_IWL_DIS_XX"
4544,"1056_ITH_NEU_XX"
4545,"1056_ITH_HAP_XX"
4546,"1056_ITH_SAD_XX"
4547,"1056_ITH_ANG_XX"
4548,"1056_ITH_FEA_XX"
4549,"1056_ITH_DIS_XX"
4550,"1056_DFA_NEU_XX"
4551,"1056_DFA_HAP_XX"
4552,"1056_DFA_SAD_XX"
4553,"1056_DFA_ANG_XX"
4554,"1056_DFA_FEA_XX"
4555,"1056_DFA_DIS_XX"
4556,"1056_ITS_NEU_XX"
4557,"1056_ITS_HAP_XX"
4558,"1056_ITS_SAD_XX"
4559,"1056_ITS_ANG_XX"
4560,"1056_ITS_FEA_XX"
4561,"1056_ITS_DIS_XX"
4562,"1056_TSI_NEU_XX"
4563,"1056_TSI_HAP_XX"
4564,"1056_TSI_SAD_XX"
4565,"1056_TSI_ANG_XX"
4566,"1056_TSI_FEA_XX"
4567,"1056_TSI_DIS_XX"
4568,"1056_WSI_NEU_XX"
4569,"1056_WSI_HAP_XX"
4570,"1056_WSI_SAD_XX"
4571,"1056_WSI_ANG_XX"
4572,"1056_WSI_FEA_XX"
4573,"1056_WSI_DIS_XX"
4574,"1057_IEO_NEU_XX"
4575,"1057_IEO_HAP_LO"
4576,"1057_IEO_HAP_MD"
4577,"1057_IEO_HAP_HI"
4578,"1057_IEO_SAD_LO"
4579,"1057_IEO_SAD_MD"
4580,"1057_IEO_SAD_HI"
4581,"1057_IEO_ANG_LO"
4582,"1057_IEO_ANG_MD"
4583,"1057_IEO_ANG_HI"
4584,"1057_IEO_FEA_LO"
4585,"1057_IEO_FEA_MD"
4586,"1057_IEO_FEA_HI"
4587,"1057_IEO_DIS_LO"
4588,"1057_IEO_DIS_MD"
4589,"1057_IEO_DIS_HI"
4590,"1057_TIE_NEU_XX"
4591,"1057_TIE_HAP_XX"
4592,"1057_TIE_SAD_XX"
4593,"1057_TIE_ANG_XX"
4594,"1057_TIE_FEA_XX"
4595,"1057_TIE_DIS_XX"
4596,"1057_IOM_NEU_XX"
4597,"1057_IOM_HAP_XX"
4598,"1057_IOM_SAD_XX"
4599,"1057_IOM_ANG_XX"
4600,"1057_IOM_FEA_XX"
4601,"1057_IOM_DIS_XX"
4602,"1057_IWW_NEU_XX"
4603,"1057_IWW_HAP_XX"
4604,"1057_IWW_SAD_XX"
4605,"1057_IWW_ANG_XX"
4606,"1057_IWW_FEA_XX"
4607,"1057_IWW_DIS_XX"
4608,"1057_TAI_NEU_XX"
4609,"1057_TAI_HAP_XX"
4610,"1057_TAI_SAD_XX"
4611,"1057_TAI_ANG_XX"
4612,"1057_TAI_FEA_XX"
4613,"1057_TAI_DIS_XX"
4614,"1057_MTI_NEU_XX"
4615,"1057_MTI_HAP_XX"
4616,"1057_MTI_SAD_XX"
4617,"1057_MTI_ANG_XX"
4618,"1057_MTI_FEA_XX"
4619,"1057_MTI_DIS_XX"
4620,"1057_IWL_NEU_XX"
4621,"1057_IWL_HAP_XX"
4622,"1057_IWL_SAD_XX"
4623,"1057_IWL_ANG_XX"
4624,"1057_IWL_FEA_XX"
4625,"1057_IWL_DIS_XX"
4626,"1057_ITH_NEU_XX"
4627,"1057_ITH_HAP_XX"
4628,"1057_ITH_SAD_XX"
4629,"1057_ITH_ANG_XX"
4630,"1057_ITH_FEA_XX"
4631,"1057_ITH_DIS_XX"
4632,"1057_DFA_NEU_XX"
4633,"1057_DFA_HAP_XX"
4634,"1057_DFA_SAD_XX"
4635,"1057_DFA_ANG_XX"
4636,"1057_DFA_FEA_XX"
4637,"1057_DFA_DIS_XX"
4638,"1057_ITS_NEU_XX"
4639,"1057_ITS_HAP_XX"
4640,"1057_ITS_SAD_XX"
4641,"1057_ITS_ANG_XX"
4642,"1057_ITS_FEA_XX"
4643,"1057_ITS_DIS_XX"
4644,"1057_TSI_NEU_XX"
4645,"1057_TSI_HAP_XX"
4646,"1057_TSI_SAD_XX"
4647,"1057_TSI_ANG_XX"
4648,"1057_TSI_FEA_XX"
4649,"1057_TSI_DIS_XX"
4650,"1057_WSI_NEU_XX"
4651,"1057_WSI_HAP_XX"
4652,"1057_WSI_SAD_XX"
4653,"1057_WSI_ANG_XX"
4654,"1057_WSI_FEA_XX"
4655,"1057_WSI_DIS_XX"
4656,"1058_IEO_NEU_XX"
4657,"1058_IEO_HAP_LO"
4658,"1058_IEO_HAP_MD"
4659,"1058_IEO_HAP_HI"
4660,"1058_IEO_SAD_LO"
4661,"1058_IEO_SAD_MD"
4662,"1058_IEO_SAD_HI"
4663,"1058_IEO_ANG_LO"
4664,"1058_IEO_ANG_MD"
4665,"1058_IEO_ANG_HI"
4666,"1058_IEO_FEA_LO"
4667,"1058_IEO_FEA_MD"
4668,"1058_IEO_FEA_HI"
4669,"1058_IEO_DIS_LO"
4670,"1058_IEO_DIS_MD"
4671,"1058_IEO_DIS_HI"
4672,"1058_TIE_NEU_XX"
4673,"1058_TIE_HAP_XX"
4674,"1058_TIE_SAD_XX"
4675,"1058_TIE_ANG_XX"
4676,"1058_TIE_FEA_XX"
4677,"1058_TIE_DIS_XX"
4678,"1058_IOM_NEU_XX"
4679,"1058_IOM_HAP_XX"
4680,"1058_IOM_SAD_XX"
4681,"1058_IOM_ANG_XX"
4682,"1058_IOM_FEA_XX"
4683,"1058_IOM_DIS_XX"
4684,"1058_IWW_NEU_XX"
4685,"1058_IWW_HAP_XX"
4686,"1058_IWW_SAD_XX"
4687,"1058_IWW_ANG_XX"
4688,"1058_IWW_FEA_XX"
4689,"1058_IWW_DIS_XX"
4690,"1058_TAI_NEU_XX"
4691,"1058_TAI_HAP_XX"
4692,"1058_TAI_SAD_XX"
4693,"1058_TAI_ANG_XX"
4694,"1058_TAI_FEA_XX"
4695,"1058_TAI_DIS_XX"
4696,"1058_MTI_NEU_XX"
4697,"1058_MTI_HAP_XX"
4698,"1058_MTI_SAD_XX"
4699,"1058_MTI_ANG_XX"
4700,"1058_MTI_FEA_XX"
4701,"1058_MTI_DIS_XX"
4702,"1058_IWL_NEU_XX"
4703,"1058_IWL_HAP_XX"
4704,"1058_IWL_SAD_XX"
4705,"1058_IWL_ANG_XX"
4706,"1058_IWL_FEA_XX"
4707,"1058_IWL_DIS_XX"
4708,"1058_ITH_NEU_XX"
4709,"1058_ITH_HAP_XX"
4710,"1058_ITH_SAD_XX"
4711,"1058_ITH_ANG_XX"
4712,"1058_ITH_FEA_XX"
4713,"1058_ITH_DIS_XX"
4714,"1058_DFA_NEU_XX"
4715,"1058_DFA_HAP_XX"
4716,"1058_DFA_SAD_XX"
4717,"1058_DFA_ANG_XX"
4718,"1058_DFA_FEA_XX"
4719,"1058_DFA_DIS_XX"
4720,"1058_ITS_NEU_XX"
4721,"1058_ITS_HAP_XX"
4722,"1058_ITS_SAD_XX"
4723,"1058_ITS_ANG_XX"
4724,"1058_ITS_FEA_XX"
4725,"1058_ITS_DIS_XX"
4726,"1058_TSI_NEU_XX"
4727,"1058_TSI_HAP_XX"
4728,"1058_TSI_SAD_XX"
4729,"1058_TSI_ANG_XX"
4730,"1058_TSI_FEA_XX"
4731,"1058_TSI_DIS_XX"
4732,"1058_WSI_NEU_XX"
4733,"1058_WSI_HAP_XX"
4734,"1058_WSI_SAD_XX"
4735,"1058_WSI_ANG_XX"
4736,"1058_WSI_FEA_XX"
4737,"1058_WSI_DIS_XX"
4738,"1059_IEO_NEU_XX"
4739,"1059_IEO_HAP_LO"
4740,"1059_IEO_HAP_MD"
4741,"1059_IEO_HAP_HI"
4742,"1059_IEO_SAD_LO"
4743,"1059_IEO_SAD_MD"
4744,"1059_IEO_SAD_HI"
4745,"1059_IEO_ANG_LO"
4746,"1059_IEO_ANG_MD"
4747,"1059_IEO_ANG_HI"
4748,"1059_IEO_FEA_LO"
4749,"1059_IEO_FEA_MD"
4750,"1059_IEO_FEA_HI"
4751,"1059_IEO_DIS_LO"
4752,"1059_IEO_DIS_MD"
4753,"1059_IEO_DIS_HI"
4754,"1059_TIE_NEU_XX"
4755,"1059_TIE_HAP_XX"
4756,"1059_TIE_SAD_XX"
4757,"1059_TIE_ANG_XX"
4758,"1059_TIE_FEA_XX"
4759,"1059_TIE_DIS_XX"
4760,"1059_IOM_NEU_XX"
4761,"1059_IOM_HAP_XX"
4762,"1059_IOM_SAD_XX"
4763,"1059_IOM_ANG_XX"
4764,"1059_IOM_FEA_XX"
4765,"1059_IOM_DIS_XX"
4766,"1059_IWW_NEU_XX"
4767,"1059_IWW_HAP_XX"
4768,"1059_IWW_SAD_XX"
4769,"1059_IWW_ANG_XX"
4770,"1059_IWW_FEA_XX"
4771,"1059_IWW_DIS_XX"
4772,"1059_TAI_NEU_XX"
4773,"1059_TAI_HAP_XX"
4774,"1059_TAI_SAD_XX"
4775,"1059_TAI_ANG_XX"
4776,"1059_TAI_FEA_XX"
4777,"1059_TAI_DIS_XX"
4778,"1059_MTI_NEU_XX"
4779,"1059_MTI_HAP_XX"
4780,"1059_MTI_SAD_XX"
4781,"1059_MTI_ANG_XX"
4782,"1059_MTI_FEA_XX"
4783,"1059_MTI_DIS_XX"
4784,"1059_IWL_NEU_XX"
4785,"1059_IWL_HAP_XX"
4786,"1059_IWL_SAD_XX"
4787,"1059_IWL_ANG_XX"
4788,"1059_IWL_FEA_XX"
4789,"1059_IWL_DIS_XX"
4790,"1059_ITH_NEU_XX"
4791,"1059_ITH_HAP_XX"
4792,"1059_ITH_SAD_XX"
4793,"1059_ITH_ANG_XX"
4794,"1059_ITH_FEA_XX"
4795,"1059_ITH_DIS_XX"
4796,"1059_DFA_NEU_XX"
4797,"1059_DFA_HAP_XX"
4798,"1059_DFA_SAD_XX"
4799,"1059_DFA_ANG_XX"
4800,"1059_DFA_FEA_XX"
4801,"1059_DFA_DIS_XX"
4802,"1059_ITS_NEU_XX"
4803,"1059_ITS_HAP_XX"
4804,"1059_ITS_SAD_XX"
4805,"1059_ITS_ANG_XX"
4806,"1059_ITS_FEA_XX"
4807,"1059_ITS_DIS_XX"
4808,"1059_TSI_NEU_XX"
4809,"1059_TSI_HAP_XX"
4810,"1059_TSI_SAD_XX"
4811,"1059_TSI_ANG_XX"
4812,"1059_TSI_FEA_XX"
4813,"1059_TSI_DIS_XX"
4814,"1059_WSI_NEU_XX"
4815,"1059_WSI_HAP_XX"
4816,"1059_WSI_SAD_XX"
4817,"1059_WSI_ANG_XX"
4818,"1059_WSI_FEA_XX"
4819,"1059_WSI_DIS_XX"
4820,"1060_IEO_NEU_XX"
4821,"1060_IEO_HAP_LO"
4822,"1060_IEO_HAP_MD"
4823,"1060_IEO_HAP_HI"
4824,"1060_IEO_SAD_LO"
4825,"1060_IEO_SAD_MD"
4826,"1060_IEO_SAD_HI"
4827,"1060_IEO_ANG_LO"
4828,"1060_IEO_ANG_MD"
4829,"1060_IEO_ANG_HI"
4830,"1060_IEO_FEA_LO"
4831,"1060_IEO_FEA_MD"
4832,"1060_IEO_FEA_HI"
4833,"1060_IEO_DIS_LO"
4834,"1060_IEO_DIS_MD"
4835,"1060_IEO_DIS_HI"
4836,"1060_TIE_NEU_XX"
4837,"1060_TIE_HAP_XX"
4838,"1060_TIE_SAD_XX"
4839,"1060_TIE_ANG_XX"
4840,"1060_TIE_FEA_XX"
4841,"1060_TIE_DIS_XX"
4842,"1060_IOM_NEU_XX"
4843,"1060_IOM_HAP_XX"
4844,"1060_IOM_SAD_XX"
4845,"1060_IOM_ANG_XX"
4846,"1060_IOM_FEA_XX"
4847,"1060_IOM_DIS_XX"
4848,"1060_IWW_NEU_XX"
4849,"1060_IWW_HAP_XX"
4850,"1060_IWW_SAD_XX"
4851,"1060_IWW_ANG_XX"
4852,"1060_IWW_FEA_XX"
4853,"1060_IWW_DIS_XX"
4854,"1060_TAI_NEU_XX"
4855,"1060_TAI_HAP_XX"
4856,"1060_TAI_SAD_XX"
4857,"1060_TAI_ANG_XX"
4858,"1060_TAI_FEA_XX"
4859,"1060_TAI_DIS_XX"
4860,"1060_MTI_NEU_XX"
4861,"1060_MTI_HAP_XX"
4862,"1060_MTI_SAD_XX"
4863,"1060_MTI_ANG_XX"
4864,"1060_MTI_FEA_XX"
4865,"1060_MTI_DIS_XX"
4866,"1060_IWL_NEU_XX"
4867,"1060_IWL_HAP_XX"
4868,"1060_IWL_SAD_XX"
4869,"1060_IWL_ANG_XX"
4870,"1060_IWL_FEA_XX"
4871,"1060_IWL_DIS_XX"
4872,"1060_ITH_NEU_XX"
4873,"1060_ITH_HAP_XX"
4874,"1060_ITH_SAD_XX"
4875,"1060_ITH_ANG_XX"
4876,"1060_ITH_FEA_XX"
4877,"1060_ITH_DIS_XX"
4878,"1060_DFA_NEU_XX"
4879,"1060_DFA_HAP_XX"
4880,"1060_DFA_SAD_XX"
4881,"1060_DFA_ANG_XX"
4882,"1060_DFA_FEA_XX"
4883,"1060_DFA_DIS_XX"
4884,"1060_ITS_NEU_XX"
4885,"1060_ITS_HAP_XX"
4886,"1060_ITS_SAD_XX"
4887,"1060_ITS_ANG_XX"
4888,"1060_ITS_FEA_XX"
4889,"1060_ITS_DIS_XX"
4890,"1060_TSI_NEU_XX"
4891,"1060_TSI_HAP_XX"
4892,"1060_TSI_SAD_XX"
4893,"1060_TSI_ANG_XX"
4894,"1060_TSI_FEA_XX"
4895,"1060_TSI_DIS_XX"
4896,"1060_WSI_NEU_XX"
4897,"1060_WSI_HAP_XX"
4898,"1060_WSI_SAD_XX"
4899,"1060_WSI_ANG_XX"
4900,"1060_WSI_FEA_XX"
4901,"1060_WSI_DIS_XX"
4902,"1061_IEO_NEU_XX"
4903,"1061_IEO_HAP_LO"
4904,"1061_IEO_HAP_MD"
4905,"1061_IEO_HAP_HI"
4906,"1061_IEO_SAD_LO"
4907,"1061_IEO_SAD_MD"
4908,"1061_IEO_SAD_HI"
4909,"1061_IEO_ANG_LO"
4910,"1061_IEO_ANG_MD"
4911,"1061_IEO_ANG_HI"
4912,"1061_IEO_FEA_LO"
4913,"1061_IEO_FEA_MD"
4914,"1061_IEO_FEA_HI"
4915,"1061_IEO_DIS_LO"
4916,"1061_IEO_DIS_MD"
4917,"1061_IEO_DIS_HI"
4918,"1061_TIE_NEU_XX"
4919,"1061_TIE_HAP_XX"
4920,"1061_TIE_SAD_XX"
4921,"1061_TIE_ANG_XX"
4922,"1061_TIE_FEA_XX"
4923,"1061_TIE_DIS_XX"
4924,"1061_IOM_NEU_XX"
4925,"1061_IOM_HAP_XX"
4926,"1061_IOM_SAD_XX"
4927,"1061_IOM_ANG_XX"
4928,"1061_IOM_FEA_XX"
4929,"1061_IOM_DIS_XX"
4930,"1061_IWW_NEU_XX"
4931,"1061_IWW_HAP_XX"
4932,"1061_IWW_SAD_XX"
4933,"1061_IWW_ANG_XX"
4934,"1061_IWW_FEA_XX"
4935,"1061_IWW_DIS_XX"
4936,"1061_TAI_NEU_XX"
4937,"1061_TAI_HAP_XX"
4938,"1061_TAI_SAD_XX"
4939,"1061_TAI_ANG_XX"
4940,"1061_TAI_FEA_XX"
4941,"1061_TAI_DIS_XX"
4942,"1061_MTI_NEU_XX"
4943,"1061_MTI_HAP_XX"
4944,"1061_MTI_SAD_XX"
4945,"1061_MTI_ANG_XX"
4946,"1061_MTI_FEA_XX"
4947,"1061_MTI_DIS_XX"
4948,"1061_IWL_NEU_XX"
4949,"1061_IWL_HAP_XX"
4950,"1061_IWL_SAD_XX"
4951,"1061_IWL_ANG_XX"
4952,"1061_IWL_FEA_XX"
4953,"1061_IWL_DIS_XX"
4954,"1061_ITH_NEU_XX"
4955,"1061_ITH_HAP_XX"
4956,"1061_ITH_SAD_XX"
4957,"1061_ITH_ANG_XX"
4958,"1061_ITH_FEA_XX"
4959,"1061_ITH_DIS_XX"
4960,"1061_DFA_NEU_XX"
4961,"1061_DFA_HAP_XX"
4962,"1061_DFA_SAD_XX"
4963,"1061_DFA_ANG_XX"
4964,"1061_DFA_FEA_XX"
4965,"1061_DFA_DIS_XX"
4966,"1061_ITS_NEU_XX"
4967,"1061_ITS_HAP_XX"
4968,"1061_ITS_SAD_XX"
4969,"1061_ITS_ANG_XX"
4970,"1061_ITS_FEA_XX"
4971,"1061_ITS_DIS_XX"
4972,"1061_TSI_NEU_XX"
4973,"1061_TSI_HAP_XX"
4974,"1061_TSI_SAD_XX"
4975,"1061_TSI_ANG_XX"
4976,"1061_TSI_FEA_XX"
4977,"1061_TSI_DIS_XX"
4978,"1061_WSI_NEU_XX"
4979,"1061_WSI_HAP_XX"
4980,"1061_WSI_SAD_XX"
4981,"1061_WSI_ANG_XX"
4982,"1061_WSI_FEA_XX"
4983,"1061_WSI_DIS_XX"
4984,"1062_IEO_NEU_XX"
4985,"1062_IEO_HAP_LO"
4986,"1062_IEO_HAP_MD"
4987,"1062_IEO_HAP_HI"
4988,"1062_IEO_SAD_LO"
4989,"1062_IEO_SAD_MD"
4990,"1062_IEO_SAD_HI"
4991,"1062_IEO_ANG_LO"
4992,"1062_IEO_ANG_MD"
4993,"1062_IEO_ANG_HI"
4994,"1062_IEO_FEA_LO"
4995,"1062_IEO_FEA_MD"
4996,"1062_IEO_FEA_HI"
4997,"1062_IEO_DIS_LO"
4998,"1062_IEO_DIS_MD"
4999,"1062_IEO_DIS_HI"
5000,"1062_TIE_NEU_XX"
5001,"1062_TIE_HAP_XX"
5002,"1062_TIE_SAD_XX"
5003,"1062_TIE_ANG_XX"
5004,"1062_TIE_FEA_XX"
5005,"1062_TIE_DIS_XX"
5006,"1062_IOM_NEU_XX"
5007,"1062_IOM_HAP_XX"
5008,"1062_IOM_SAD_XX"
5009,"1062_IOM_ANG_XX"
5010,"1062_IOM_FEA_XX"
5011,"1062_IOM_DIS_XX"
5012,"1062_IWW_NEU_XX"
5013,"1062_IWW_HAP_XX"
5014,"1062_IWW_SAD_XX"
5015,"1062_IWW_ANG_XX"
5016,"1062_IWW_FEA_XX"
5017,"1062_IWW_DIS_XX"
5018,"1062_TAI_NEU_XX"
5019,"1062_TAI_HAP_XX"
5020,"1062_TAI_SAD_XX"
5021,"1062_TAI_ANG_XX"
5022,"1062_TAI_FEA_XX"
5023,"1062_TAI_DIS_XX"
5024,"1062_MTI_NEU_XX"
5025,"1062_MTI_HAP_XX"
5026,"1062_MTI_SAD_XX"
5027,"1062_MTI_ANG_XX"
5028,"1062_MTI_FEA_XX"
5029,"1062_MTI_DIS_XX"
5030,"1062_IWL_NEU_XX"
5031,"1062_IWL_HAP_XX"
5032,"1062_IWL_SAD_XX"
5033,"1062_IWL_ANG_XX"
5034,"1062_IWL_FEA_XX"
5035,"1062_IWL_DIS_XX"
5036,"1062_ITH_NEU_XX"
5037,"1062_ITH_HAP_XX"
5038,"1062_ITH_SAD_XX"
5039,"1062_ITH_ANG_XX"
5040,"1062_ITH_FEA_XX"
5041,"1062_ITH_DIS_XX"
5042,"1062_DFA_NEU_XX"
5043,"1062_DFA_HAP_XX"
5044,"1062_DFA_SAD_XX"
5045,"1062_DFA_ANG_XX"
5046,"1062_DFA_FEA_XX"
5047,"1062_DFA_DIS_XX"
5048,"1062_ITS_NEU_XX"
5049,"1062_ITS_HAP_XX"
5050,"1062_ITS_SAD_XX"
5051,"1062_ITS_ANG_XX"
5052,"1062_ITS_FEA_XX"
5053,"1062_ITS_DIS_XX"
5054,"1062_TSI_NEU_XX"
5055,"1062_TSI_HAP_XX"
5056,"1062_TSI_SAD_XX"
5057,"1062_TSI_ANG_XX"
5058,"1062_TSI_FEA_XX"
5059,"1062_TSI_DIS_XX"
5060,"1062_WSI_NEU_XX"
5061,"1062_WSI_HAP_XX"
5062,"1062_WSI_SAD_XX"
5063,"1062_WSI_ANG_XX"
5064,"1062_WSI_FEA_XX"
5065,"1062_WSI_DIS_XX"
5066,"1063_IEO_NEU_XX"
5067,"1063_IEO_HAP_LO"
5068,"1063_IEO_HAP_MD"
5069,"1063_IEO_HAP_HI"
5070,"1063_IEO_SAD_LO"
5071,"1063_IEO_SAD_MD"
5072,"1063_IEO_SAD_HI"
5073,"1063_IEO_ANG_LO"
5074,"1063_IEO_ANG_MD"
5075,"1063_IEO_ANG_HI"
5076,"1063_IEO_FEA_LO"
5077,"1063_IEO_FEA_MD"
5078,"1063_IEO_FEA_HI"
5079,"1063_IEO_DIS_LO"
5080,"1063_IEO_DIS_MD"
5081,"1063_IEO_DIS_HI"
5082,"1063_TIE_NEU_XX"
5083,"1063_TIE_HAP_XX"
5084,"1063_TIE_SAD_XX"
5085,"1063_TIE_ANG_XX"
5086,"1063_TIE_FEA_XX"
5087,"1063_TIE_DIS_XX"
5088,"1063_IOM_NEU_XX"
5089,"1063_IOM_HAP_XX"
5090,"1063_IOM_SAD_XX"
5091,"1063_IOM_ANG_XX"
5092,"1063_IOM_FEA_XX"
5093,"1063_IOM_DIS_XX"
5094,"1063_IWW_NEU_XX"
5095,"1063_IWW_HAP_XX"
5096,"1063_IWW_SAD_XX"
5097,"1063_IWW_ANG_XX"
5098,"1063_IWW_FEA_XX"
5099,"1063_IWW_DIS_XX"
5100,"1063_TAI_NEU_XX"
5101,"1063_TAI_HAP_XX"
5102,"1063_TAI_SAD_XX"
5103,"1063_TAI_ANG_XX"
5104,"1063_TAI_FEA_XX"
5105,"1063_TAI_DIS_XX"
5106,"1063_MTI_NEU_XX"
5107,"1063_MTI_HAP_XX"
5108,"1063_MTI_SAD_XX"
5109,"1063_MTI_ANG_XX"
5110,"1063_MTI_FEA_XX"
5111,"1063_MTI_DIS_XX"
5112,"1063_IWL_NEU_XX"
5113,"1063_IWL_HAP_XX"
5114,"1063_IWL_SAD_XX"
5115,"1063_IWL_ANG_XX"
5116,"1063_IWL_FEA_XX"
5117,"1063_IWL_DIS_XX"
5118,"1063_ITH_NEU_XX"
5119,"1063_ITH_HAP_XX"
5120,"1063_ITH_SAD_XX"
5121,"1063_ITH_ANG_XX"
5122,"1063_ITH_FEA_XX"
5123,"1063_ITH_DIS_XX"
5124,"1063_DFA_NEU_XX"
5125,"1063_DFA_HAP_XX"
5126,"1063_DFA_SAD_XX"
5127,"1063_DFA_ANG_XX"
5128,"1063_DFA_FEA_XX"
5129,"1063_DFA_DIS_XX"
5130,"1063_ITS_NEU_XX"
5131,"1063_ITS_HAP_XX"
5132,"1063_ITS_SAD_XX"
5133,"1063_ITS_ANG_XX"
5134,"1063_ITS_FEA_XX"
5135,"1063_ITS_DIS_XX"
5136,"1063_TSI_NEU_XX"
5137,"1063_TSI_HAP_XX"
5138,"1063_TSI_SAD_XX"
5139,"1063_TSI_ANG_XX"
5140,"1063_TSI_FEA_XX"
5141,"1063_TSI_DIS_XX"
5142,"1063_WSI_NEU_XX"
5143,"1063_WSI_HAP_XX"
5144,"1063_WSI_SAD_XX"
5145,"1063_WSI_ANG_XX"
5146,"1063_WSI_FEA_XX"
5147,"1063_WSI_DIS_XX"
5148,"1064_IEO_NEU_XX"
5149,"1064_IEO_HAP_LO"
5150,"1064_IEO_HAP_MD"
5151,"1064_IEO_HAP_HI"
5152,"1064_IEO_SAD_LO"
5153,"1064_IEO_SAD_MD"
5154,"1064_IEO_SAD_HI"
5155,"1064_IEO_ANG_LO"
5156,"1064_IEO_ANG_MD"
5157,"1064_IEO_ANG_HI"
5158,"1064_IEO_FEA_LO"
5159,"1064_IEO_FEA_MD"
5160,"1064_IEO_FEA_HI"
5161,"1064_IEO_DIS_LO"
5162,"1064_IEO_DIS_MD"
5163,"1064_IEO_DIS_HI"
5164,"1064_TIE_NEU_XX"
5165,"1064_TIE_HAP_XX"
5166,"1064_TIE_SAD_XX"
5167,"1064_TIE_ANG_XX"
5168,"1064_TIE_FEA_XX"
5169,"1064_TIE_DIS_XX"
5170,"1064_IOM_NEU_XX"
5171,"1064_IOM_HAP_XX"
5172,"1064_IOM_SAD_XX"
5173,"1064_IOM_ANG_XX"
5174,"1064_IOM_FEA_XX"
5175,"1064_IOM_DIS_XX"
5176,"1064_IWW_NEU_XX"
5177,"1064_IWW_HAP_XX"
5178,"1064_IWW_SAD_XX"
5179,"1064_IWW_ANG_XX"
5180,"1064_IWW_FEA_XX"
5181,"1064_IWW_DIS_XX"
5182,"1064_TAI_NEU_XX"
5183,"1064_TAI_HAP_XX"
5184,"1064_TAI_SAD_XX"
5185,"1064_TAI_ANG_XX"
5186,"1064_TAI_FEA_XX"
5187,"1064_TAI_DIS_XX"
5188,"1064_MTI_NEU_XX"
5189,"1064_MTI_HAP_XX"
5190,"1064_MTI_SAD_XX"
5191,"1064_MTI_ANG_XX"
5192,"1064_MTI_FEA_XX"
5193,"1064_MTI_DIS_XX"
5194,"1064_IWL_NEU_XX"
5195,"1064_IWL_HAP_XX"
5196,"1064_IWL_SAD_XX"
5197,"1064_IWL_ANG_XX"
5198,"1064_IWL_FEA_XX"
5199,"1064_IWL_DIS_XX"
5200,"1064_ITH_NEU_XX"
5201,"1064_ITH_HAP_XX"
5202,"1064_ITH_SAD_XX"
5203,"1064_ITH_ANG_XX"
