"","A","D","F","H","N","S","fileName","numResponses","agreement","emoVote","meanEmoResp","meanAngerResp","meanDisgustResp","meanFearResp","meanHappyResp","meanNeutralResp","meanSadResp","medianEmoResp","meanEmoRespNorm","meanAngerRespNorm","meanDisgustRespNorm","meanFearRespNorm","meanHappyRespNorm","meanNeutralRespNorm","meanSadRespNorm","medianEmoRespNorm"
"203265",0,0,0,10,0,0,"1041_IEO_HAP_HI",10,1,"H",85.3,-1,-1,-1,85.3,-1,-1,90.5,82.8595400402875,-1,-1,-1,82.8595400402875,-1,-1,92.2276913305811
"203266",0,1,1,0,8,0,"1041_IEO_SAD_LO",10,0.8,"N",69.3,-1,51,63,-1,72.375,-1,65,67.9459553634881,-1,43.9393939393939,61.1111111111111,-1,71.801131073047,-1,64.4104308390023
"203267",0,0,0,0,6,3,"1041_IEO_SAD_MD",9,0.666666666666667,"N",69.1111111111111,-1,-1,-1,-1,74.5,58.3333333333333,69,61.6498104893492,-1,-1,-1,-1,66.3327404253819,52.2839506172839,57.6271186440678
"203268",0,1,0,0,8,1,"1041_IEO_SAD_HI",10,0.8,"N",77.3,-1,52,-1,-1,79.5,85,83,71.0915768304838,-1,11.1111111111111,-1,-1,77.2903969640307,81.4814814814815,83.8197861870015
"203269",1,1,2,0,5,0,"1041_IEO_ANG_LO",9,0.555555555555556,"N",61.3333333333333,8,90,38,-1,75.6,-1,69,57.3131372900747,7.4468085106383,84.375,22.1590909090909,-1,75.9356490563705,-1,68.2352941176471
"203270",4,3,0,0,1,0,"1041_IEO_ANG_MD",8,0.5,"A",77,70.5,79.3333333333333,-1,-1,96,-1,72.5,75.2068131022939,70.0849089635854,74.8585795097423,-1,-1,96.7391304347826,-1,70.7934336525308
"203271",8,1,0,0,1,0,"1041_IEO_ANG_HI",10,0.8,"A",71.7,71.125,73,-1,-1,75,-1,70,70.1382640880969,69.2259289100554,79.2207792207792,-1,-1,68.3544303797468,-1,70.1147151898734
"203272",0,0,2,0,7,0,"1041_IEO_FEA_LO",9,0.777777777777778,"N",50.2222222222222,-1,-1,57.5,-1,48.1428571428571,-1,53,43.8701136580641,-1,-1,52.7686222808174,-1,41.3276826229918,-1,48.780487804878
"203273",1,0,1,0,7,1,"1041_IEO_FEA_MD",10,0.7,"N",64.5,61,-1,68,-1,64.5714285714286,64,62.5,56.020323646903,60.6060606060606,-1,36,-1,57.2995965518527,62.5,53.4737620103474
"203274",5,0,3,0,1,0,"1041_IEO_FEA_HI",9,0.555555555555556,"A",63.4444444444444,62.8,-1,65.6666666666667,-1,60,-1,60,62.900869567932,64.0857386059633,-1,61.6031892880599,-1,60.8695652173913,-1,60.8695652173913
"203275",0,3,1,0,6,0,"1041_IEO_DIS_LO",10,0.6,"N",66.3,-1,68.6666666666667,21,-1,72.6666666666667,-1,69.5,64.9895940756655,-1,64.7222222222222,15.9574468085106,-1,73.295304546913,-1,65.8333333333333
"203276",0,7,2,0,1,0,"1041_IEO_DIS_MD",10,0.7,"D",53.1,-1,60.4285714285714,45,-1,18,-1,48.5,44.4340790278364,-1,54.5657841886816,31.1901504787962,-1,0,-1,44.6705426356589
"203277",0,9,0,0,0,0,"1041_IEO_DIS_HI",9,1,"D",74.7777777777778,-1,74.7777777777778,-1,-1,-1,-1,76,71.9003196637362,-1,71.9003196637362,-1,-1,-1,-1,69.2307692307692
"203278",1,1,0,0,7,1,"1041_TIE_NEU_XX",10,0.7,"N",59.6,35,27,-1,-1,68.1428571428571,57,58,50.1342488297577,26.0869565217391,19.1011235955056,-1,-1,57.1063073957252,56.4102564102564,51.1904761904762
"203279",1,1,0,6,2,0,"1041_TIE_HAP_XX",10,0.6,"H",67.3,79,30,-1,70.1666666666667,71.5,-1,77.5,63.9847845274071,75.8064516129032,23.9130434782609,-1,66.1038659239553,71.7525773195876,-1,69.4707401032702
"203280",0,4,0,0,3,2,"1041_TIE_SAD_XX",9,0.444444444444444,"D",59.6666666666667,-1,62.75,-1,-1,57,57.5,59,53.5679755562606,-1,58.5405846387085,-1,-1,54.8549420222986,41.6923076923077,57.6923076923077
"203281",8,0,1,0,0,0,"1041_TIE_ANG_XX",9,0.888888888888889,"A",72.5555555555556,76.375,-1,42,-1,-1,-1,78,65.9152820828784,70.8560812321271,-1,26.3888888888889,-1,-1,-1,67.6470588235294
"203282",1,0,3,0,6,0,"1041_TIE_FEA_XX",10,0.6,"N",56,65,-1,42.3333333333333,-1,61.3333333333333,-1,54,52.1334584252943,27.0833333333333,-1,38.1154985806149,-1,63.3174591962941,-1,53.0950305143853
"203283",0,7,1,0,0,1,"1041_TIE_DIS_XX",9,0.777777777777778,"D",63.8888888888889,-1,63.8571428571429,65,-1,-1,63,65,60.3269849609101,-1,60.9502303834016,60.8695652173913,-1,-1,55.421686746988,60.8695652173913
"203284",1,0,0,1,7,1,"1041_IOM_NEU_XX",10,0.7,"N",52.2,21,-1,-1,48,60.7142857142857,28,48,42.0193760273824,8.57142857142857,-1,-1,38.7096774193548,51.8265817149371,10.126582278481,41.707779886148
"203285",1,0,1,4,4,0,"1041_IOM_HAP_XX",10,0.4,"H:N",58.6,58,-1,56,45,73,-1,58.5,53.2501543336787,46.4788732394366,-1,40.3508771929825,32.5957605220514,78.8221877040405,-1,45.906103286385
"203286",0,1,1,0,7,1,"1041_IOM_SAD_XX",10,0.7,"N",62.7,-1,54,72,-1,68,25,65.5,60.759341022206,-1,51.063829787234,68.8888888888889,-1,66.5379559351339,21.875,59.8298253470667
"203287",3,5,0,0,0,1,"1041_IOM_ANG_XX",9,0.555555555555556,"D",53.3333333333333,45.6666666666667,50.4,-1,-1,-1,91,47,46.5144102493154,34.8701785545308,45.3038313160493,-1,-1,-1,87.5,44.7916666666667
"203288",2,1,0,0,6,0,"1041_IOM_FEA_XX",9,0.666666666666667,"N",56.4444444444444,54,87,-1,-1,52.1666666666667,-1,60,53.5610558209063,44.3719903691814,83.1168831168831,-1,-1,51.6981064221517,-1,55.2238805970149
"203289",1,6,0,0,2,0,"1041_IOM_DIS_XX",9,0.666666666666667,"D",56.8888888888889,45,51.6666666666667,-1,-1,78.5,-1,53,42.1859079605603,28.7671232876712,41.7172731198029,-1,-1,50.3012048192771,-1,50
"203290",2,0,0,0,8,0,"1041_IWW_NEU_XX",10,0.8,"N",53.2,55,-1,-1,-1,52.75,-1,56.5,44.3890238489812,38.618925831202,-1,-1,-1,45.831548353426,-1,47.4424552429668
"203291",0,0,0,6,3,0,"1041_IWW_HAP_XX",9,0.666666666666667,"H",50.1111111111111,-1,-1,-1,52.6666666666667,45,-1,47,40.7667882459742,-1,-1,-1,40.7340646702349,40.8322353974528,-1,42.4242424242424
"203292",0,1,2,0,4,2,"1041_IWW_SAD_XX",9,0.444444444444444,"N",53.2222222222222,-1,48,44,-1,63,45.5,62,49.8050583383973,-1,61.0169491525424,37.8271707519734,-1,59.7123788219908,36.3623595505618,55.1724137931034
"203293",10,0,0,0,0,0,"1041_IWW_ANG_XX",10,1,"A",81.6,81.6,-1,-1,-1,-1,-1,86,79.3367709815078,79.3367709815078,-1,-1,-1,-1,-1,77.6388888888889
"203294",1,1,4,0,4,0,"1041_IWW_FEA_XX",10,0.4,"F:N",59.5,26,70,59.75,-1,65,-1,65.5,55.124413257722,10.8433734939759,65.1515151515152,54.3200124551751,-1,64.4922985277572,-1,63.893653516295
"203295",2,3,3,0,3,0,"1041_IWW_DIS_XX",11,0.272727272727273,"D:F:N",60.7272727272727,48,60.3333333333333,43.6666666666667,-1,86.6666666666667,-1,52,53.0150825600718,32.8096539162113,54.4330340441452,30.7198620360065,-1,87.3626373626374,-1,46.8354430379747
"203296",0,1,1,0,4,3,"1041_TAI_NEU_XX",9,0.444444444444444,"N",68,-1,72,24,-1,85,58.6666666666667,68,61.1856475617488,-1,64.5569620253165,10.5882352941176,-1,81.3919413919414,49.9859550561798,61.25
"203297",0,0,0,8,2,0,"1041_TAI_HAP_XX",10,0.8,"H",61.3,-1,-1,-1,65.375,45,-1,63.5,55.6732806575012,-1,-1,-1,62.2491350684518,29.3698630136986,-1,57.7621283255086
"203298",1,1,0,0,6,1,"1041_TAI_SAD_XX",9,0.666666666666667,"N",58.3333333333333,54,23,-1,-1,67.3333333333333,44,54,55.9651773580765,31.3432835820896,0,-1,-1,71.8817801769419,41.0526315789474,60
"203299",8,2,0,0,0,0,"1041_TAI_ANG_XX",10,0.8,"A",69.8,72.375,59.5,-1,-1,-1,-1,69,71.0066512111414,75.1950956231221,54.2528735632184,-1,-1,-1,-1,76.8188736681887
"203300",1,2,4,0,2,1,"1041_TAI_FEA_XX",10,0.4,"F",46.1,14,76.5,43,-1,50.5,21,41.5,41.6337376403267,8.51063829787234,70.0691655510933,39.4925825122767,-1,46.7068645640074,16.304347826087,39.0538033395176
"203301",0,4,1,0,2,2,"1041_TAI_DIS_XX",9,0.444444444444444,"D",52.1111111111111,-1,37.5,58,-1,82,48.5,53,49.4131279413537,-1,33.7261221081786,56.989247311828,-1,80.0446864962994,46.3675213675214,53.8461538461539
"203302",1,0,1,0,7,1,"1041_MTI_NEU_XX",10,0.7,"N",61.9,28,-1,84,-1,60.2857142857143,85,72.5,57.1329933070774,22.8070175438596,-1,83.6734693877551,-1,54.5844036356435,82.7586206896552,66.2658032685785
"203303",0,0,0,10,1,0,"1041_MTI_HAP_XX",11,0.909090909090909,"H",65.7272727272727,-1,-1,-1,66.1,62,-1,65,66.3948053436203,-1,-1,-1,66.3129744025725,67.2131147540984,-1,64.7727272727273
"203304",0,1,1,0,7,0,"1041_MTI_SAD_XX",9,0.777777777777778,"N",67.1111111111111,-1,39,13,-1,78.8571428571429,-1,72,61.7641807345101,-1,29.0697674418605,10.3896103896104,-1,73.7740355398743,-1,67.1428571428571
"203305",7,3,0,0,0,0,"1041_MTI_ANG_XX",10,0.7,"A",57.7,56.5714285714286,60.3333333333333,-1,-1,-1,-1,55,58.7709766701284,56.7897826669757,63.3937626774848,-1,-1,-1,-1,52.8309409888357
"203306",0,0,2,0,7,1,"1041_MTI_FEA_XX",10,0.7,"N",59.5,-1,-1,57,-1,62.2857142857143,45,59,56.7671631787873,-1,-1,51.5369194787838,-1,60.0479282497626,44.2622950819672,59.4077199562432
"203307",1,7,1,0,0,1,"1041_MTI_DIS_XX",10,0.7,"D",58.9,28,61,84,-1,-1,50,61.5,54.3634259320128,24.1758241758242,55.7201437371703,74.1935483870968,-1,-1,55.2238805970149,56.6817077403679
"203308",0,1,0,0,8,1,"1041_IWL_NEU_XX",10,0.8,"N",66.6,-1,90,-1,-1,65.875,49,71,64.9526495875419,-1,90,-1,-1,64.2227268780444,45.7446808510638,74.8328877005348
"203309",0,0,0,10,1,0,"1041_IWL_HAP_XX",11,0.909090909090909,"H",50.3636363636364,-1,-1,-1,53.9,15,-1,48,44.8118826701557,-1,-1,-1,49.2930709371713,0,-1,47.9591836734694
"203310",1,2,0,0,6,0,"1041_IWL_SAD_XX",9,0.666666666666667,"N",56.2222222222222,42,60.5,-1,-1,57.1666666666667,-1,56,48.7974850958393,36.2637362637363,40.7594936708861,-1,-1,53.5657737095076,-1,58.75
"203311",7,2,1,0,0,0,"1041_IWL_ANG_XX",10,0.7,"A",63.3,72,49.5,30,-1,-1,-1,67,61.8859978898647,70.7532274132243,47.3607038123167,28.8659793814433,-1,-1,-1,65.374531835206
"203312",4,2,0,0,3,1,"1041_IWL_FEA_XX",10,0.4,"A",48.9,65.5,22,-1,-1,49.3333333333333,35,39.5,45.0754725654834,66.0893658262079,15.9177986764194,-1,-1,41.7827272836988,29.2134831460674,33.9115940239536
"203313",2,4,0,0,0,3,"1041_IWL_DIS_XX",9,0.444444444444444,"D",61.2222222222222,65,70.75,-1,-1,-1,46,55,55.0854155432596,63.989898989899,66.7852690139701,-1,-1,-1,33.5492886178862,42.4242424242424
"203314",0,1,0,0,6,2,"1041_ITH_NEU_XX",9,0.666666666666667,"N",60.3333333333333,-1,41,-1,-1,62.3333333333333,64,64,55.3561755859442,-1,38.2352941176471,-1,-1,59.0102456753311,52.9544060519321,51.4705882352941
"203315",0,0,0,9,1,0,"1041_ITH_HAP_XX",10,0.9,"H",47,-1,-1,-1,47.3333333333333,44,-1,41,38.780601126455,-1,-1,-1,38.5380173158737,40.9638554216868,-1,33.7798000512689
"203316",1,1,0,0,5,0,"1041_ITH_SAD_XX",7,0.714285714285714,"N",74.5714285714286,67,66,-1,-1,77.8,-1,67,64.5790657649726,57.6923076923077,59.5238095238095,-1,-1,66.9674686277381,-1,59.5238095238095
"203317",8,2,0,0,0,0,"1041_ITH_ANG_XX",10,0.8,"A",81.6,80.5,86,-1,-1,-1,-1,82.5,80.951275822003,80.3276082910172,83.4459459459459,-1,-1,-1,-1,80.7676518883415
"203318",1,3,2,0,3,1,"1041_ITH_FEA_XX",10,0.3,"D:N",64,81,50.3333333333333,39.5,-1,86,71,70,56.7543870839079,88,36.961483516408,25.3623188405797,-1,85.1449275362319,62.5,62.3475609756098
"203319",0,8,0,0,0,1,"1041_ITH_DIS_XX",9,0.888888888888889,"D",55.2222222222222,-1,54.75,-1,-1,-1,59,58,46.8187952228913,-1,45.6232722853272,-1,-1,-1,56.3829787234043,43.75
"203320",0,3,0,0,6,1,"1041_DFA_NEU_XX",10,0.6,"N",60.4,-1,44,-1,-1,72.3333333333333,38,61,55.3075911695755,-1,32.2256882311532,-1,-1,72.3164745003826,22.5,60.4960899315738
"203321",0,1,0,8,1,0,"1041_DFA_HAP_XX",10,0.8,"H",63.5,-1,93,-1,59.25,68,-1,61,64.2502189693679,-1,89.3939393939394,-1,59.1848275837638,79.6296296296296,-1,62.0035460992908
"203322",1,4,1,0,4,0,"1041_DFA_SAD_XX",10,0.4,"D:N",60,63,65,30,-1,61.75,-1,65,51.4676915416134,30.188679245283,60.1185911866612,15.1898734177215,-1,57.2059995016211,-1,50.011091393079
"203323",9,0,0,0,0,1,"1041_DFA_ANG_XX",10,0.9,"A",75.2,83.4444444444444,-1,-1,-1,-1,1,84.5,75.1773864853696,83.5304294281884,-1,-1,-1,-1,0,84.3034128097242
"203324",3,2,1,0,3,0,"1041_DFA_FEA_XX",9,0.333333333333333,"A:N",57.3333333333333,41.3333333333333,63,51,-1,71.6666666666667,-1,51,48.6227636840735,28.8133030990174,52.545999144202,31.9444444444444,-1,71.3761737089202,-1,42.2535211267606
"203325",1,7,0,0,0,2,"1041_DFA_DIS_XX",10,0.7,"D",45.7,32,48.2857142857143,-1,-1,-1,43.5,45,37.9854513036974,12.6760563380282,40.9715479916267,-1,-1,-1,40.1888103787791,41.3709241578094
"203326",1,0,0,0,7,1,"1041_ITS_NEU_XX",9,0.777777777777778,"N",58.7777777777778,27,-1,-1,-1,62.7142857142857,63,62,55.2272016653832,5.19480519480519,-1,-1,-1,63.8676986272369,44.7761194029851,57.8125
"203327",0,0,0,5,5,0,"1041_ITS_HAP_XX",10,0.5,"H:N",48.6,-1,-1,-1,37.2,60,-1,45.5,44.5503243226338,-1,-1,-1,34.4833461344567,54.6173025108109,-1,42.4134997163925
"203328",0,4,1,0,3,2,"1041_ITS_SAD_XX",10,0.4,"D",59.2,-1,54.25,76,-1,58.6666666666667,61.5,62,48.2725212513154,-1,49.2793317019194,76.9230769230769,-1,44.6823758743263,37.3188405797101,48.968008255934
"203329",9,1,0,0,0,0,"1041_ITS_ANG_XX",10,0.9,"A",70.7,73.3333333333333,47,-1,-1,-1,-1,75,68.4050981076991,71.801460359906,37.8378378378378,-1,-1,-1,-1,78.2001299545159
"203330",1,2,5,1,0,0,"1041_ITS_FEA_XX",9,0.555555555555556,"F",61.6666666666667,100,50.5,70.4,2,-1,-1,59,53.8341678085254,100,46.0388448760542,58.4859641049241,0,-1,-1,55.8139534883721
"203331",1,9,0,0,0,0,"1041_ITS_DIS_XX",10,0.9,"D",69,59,70.1111111111111,-1,-1,-1,-1,76,67.2290247111567,52.8735632183908,68.8240759881306,-1,-1,-1,-1,74.2999525391552
"203332",2,2,1,0,5,0,"1041_TSI_NEU_XX",10,0.5,"N",60.4,67.5,42,33,-1,70.4,-1,61.5,51.0922583960341,47.7380952380952,30.9189640768588,20.5882352941176,-1,66.6040460072631,-1,51.0929930284769
"203333",0,0,0,9,0,0,"1041_TSI_HAP_XX",9,1,"H",45,-1,-1,-1,45,-1,-1,47,39.1447844088524,-1,-1,-1,39.1447844088524,-1,-1,42.3529411764706
"203334",1,5,0,0,2,2,"1041_TSI_SAD_XX",10,0.5,"D",49.8,7,46,-1,-1,72,58.5,49.5,44.367287003327,0,38.278172956748,-1,-1,74.6240601503759,51.5169424743893,40.1481481481481
"203335",8,1,0,0,0,0,"1041_TSI_ANG_XX",9,0.888888888888889,"A",72.7777777777778,72.625,74,-1,-1,-1,-1,74,66.4300809612592,64.698629813811,80.2816901408451,-1,-1,-1,-1,66.6666666666667
"203336",1,1,6,0,2,0,"1041_TSI_FEA_XX",10,0.6,"F",60,63,73,46.6666666666667,-1,92,-1,68,52.1552073101326,53.1645569620253,61.9718309859155,37.2531966295068,-1,91.448252688172,-1,58.1521739130435
"203337",0,8,0,0,0,0,"1041_TSI_DIS_XX",8,1,"D",60.75,-1,60.75,-1,-1,-1,-1,62,57.1960379432101,-1,57.1960379432101,-1,-1,-1,-1,58.5365853658537
"203338",0,2,0,0,5,3,"1041_WSI_NEU_XX",10,0.5,"N",65.4,-1,34.5,-1,-1,73.8,72,72.5,68.5635535003273,-1,57.7760891590679,-1,-1,72.7936828312803,68.7049808429119,74.1666666666667
"203339",1,1,0,7,0,0,"1041_WSI_HAP_XX",9,0.777777777777778,"H",49.1111111111111,33,67,-1,48.8571428571429,-1,-1,49,45.4516282113654,23.0769230769231,76.9230769230769,-1,44.1520934146126,-1,-1,45.7446808510638
"203340",2,1,0,0,6,1,"1041_WSI_SAD_XX",10,0.6,"N",57.3,26,100,-1,-1,59.6666666666667,63,56,51.6789652531792,13.7869660460022,100,-1,-1,56.8047706109324,48.3870967741935,47.1102150537634
"203341",10,0,0,0,0,0,"1041_WSI_ANG_XX",10,1,"A",73.3,73.3,-1,-1,-1,-1,-1,73,71.936733999329,71.936733999329,-1,-1,-1,-1,-1,67.9945054945055
"203342",1,2,2,0,3,0,"1041_WSI_FEA_XX",8,0.375,"N",45.25,14,18,54.5,-1,67.6666666666667,-1,40,40.2516718813678,11.4942528735632,15.9151193633952,51.3040494166095,-1,58.6935948724567,-1,34.6496106785317
"203343",0,8,1,0,0,1,"1041_WSI_DIS_XX",10,0.8,"D",63.5,-1,61.25,94,-1,-1,51,63.5,57.7081675565727,-1,54.7926595225208,91.4285714285714,-1,-1,47.3118279569892,56.9340329835082
"203344",0,0,0,0,7,2,"1042_IEO_NEU_XX",9,0.777777777777778,"N",70.5555555555556,-1,-1,-1,-1,68.8571428571429,76.5,85,66.8841917294017,-1,-1,-1,-1,68.4476772912147,61.4119922630561,89.7959183673469
"203345",1,0,0,5,3,0,"1042_IEO_HAP_LO",9,0.555555555555556,"H",49,14,-1,-1,48.4,61.6666666666667,-1,54,45.483265984185,10.4651162790698,-1,-1,45.0402631076788,57.894320680067,-1,52.5
"203346",0,0,0,7,2,0,"1042_IEO_HAP_MD",9,0.777777777777778,"H",56.8888888888889,-1,-1,-1,58.8571428571429,50,-1,62,55.3245920686645,-1,-1,-1,57.8985356672303,46.3157894736842,-1,59.5238095238095
"203347",0,0,1,4,4,0,"1042_IEO_HAP_HI",9,0.444444444444444,"H:N",56,-1,-1,82,63.5,42,-1,63,51.7708458405194,-1,-1,69.6428571428572,59.1543340167446,39.9193548387097,-1,59.6774193548387
"203348",0,1,1,0,6,3,"1042_IEO_SAD_LO",11,0.545454545454545,"N",63.4545454545455,-1,84,46,-1,70.5,48.3333333333333,67,58.3460090229279,-1,76.8115942028985,20.9677419354839,-1,69.3723122112232,42.5976299488284,65.9574468085106
"203349",0,2,0,0,5,3,"1042_IEO_SAD_MD",10,0.5,"N",59.1,-1,63.5,-1,-1,63.8,48.3333333333333,58.5,59.0860736435219,-1,74.1830065359477,-1,-1,60.7345537757437,46.2739848282017,66.2151702786378
"203350",0,3,0,0,0,7,"1042_IEO_SAD_HI",10,0.7,"S",59.1,-1,69.6666666666667,-1,-1,-1,54.5714285714286,61,55.0559622635151,-1,68.6610211094747,-1,-1,-1,49.2252227581039,53.4244264507422
"203351",2,3,1,1,3,0,"1042_IEO_ANG_LO",10,0.3,"D:N",63.4,31,68.6666666666667,65,79,74,-1,69,58.3721288487457,23.9247311827957,64.2936406316688,62.2222222222222,71.6666666666667,69.7006717793235,-1,62.0970266040689
"203352",4,3,0,1,0,2,"1042_IEO_ANG_MD",10,0.4,"A",54.4,58.5,45.3333333333333,-1,55,-1,59.5,54.5,52.9305012242832,47.014227796063,54.8526742075129,-1,54.5454545454545,-1,61.0723119452932,55.9386973180077
"203353",10,0,0,0,0,0,"1042_IEO_ANG_HI",10,1,"A",77.1,77.1,-1,-1,-1,-1,-1,76,73.4760884584611,73.4760884584611,-1,-1,-1,-1,-1,72.8932584269663
"203354",0,0,1,0,5,4,"1042_IEO_FEA_LO",10,0.5,"N",69.5,-1,-1,25,-1,81.2,66,70.5,58.8626507823267,-1,-1,4,-1,75.9114439235406,51.2673220513911,67.7244861161197
"203355",0,0,1,0,4,4,"1042_IEO_FEA_MD",9,0.444444444444444,"N:S",61.6666666666667,-1,-1,46,-1,66.75,60.5,62,61.3389259727459,-1,-1,40.4761904761905,-1,69.8549282090854,58.0386076105453,62.7906976744186
"203356",6,1,1,0,1,0,"1042_IEO_FEA_HI",9,0.666666666666667,"A",61.2222222222222,64.5,86,49,-1,29,-1,49,56.6596995887097,61.6231656184486,81.3953488372093,41.9354838709677,-1,16.8674698795181,-1,41.9354838709677
"203357",0,6,0,0,0,3,"1042_IEO_DIS_LO",9,0.666666666666667,"D",62.3333333333333,-1,64.3333333333333,-1,-1,-1,58.3333333333333,63,57.9730332470242,-1,61.907353211598,-1,-1,-1,50.1043933178765,58
"203358",0,9,0,1,0,0,"1042_IEO_DIS_MD",10,0.9,"D",64.6,-1,66.5555555555556,-1,47,-1,-1,61.5,61.298729656951,-1,63.1493821585169,-1,44.6428571428571,-1,-1,58.0138736765243
"203359",1,8,0,0,0,1,"1042_IEO_DIS_HI",10,0.8,"D",67.4,42,70.25,-1,-1,-1,70,68.5,65.1522220022927,39.1304347826087,67.8755037672847,-1,-1,-1,69.3877551020408,67.1406860616587
"203360",0,0,0,0,8,2,"1042_TIE_NEU_XX",10,0.8,"N",69.2,-1,-1,-1,-1,65.25,85,69.5,65.9112423064859,-1,-1,-1,-1,61.7109990528796,82.712215320911,65.5263157894737
"203361",3,3,0,2,2,0,"1042_TIE_HAP_XX",10,0.3,"A:D",50.1,25.6666666666667,38.3333333333333,-1,62.5,92,-1,36.5,48.1158533835688,24.6734062687532,38.2274138970009,-1,52.1103896103896,94.1176470588235,-1,41.7624521072797
"203362",1,1,0,0,5,2,"1042_TIE_SAD_XX",9,0.555555555555556,"N",62.3333333333333,9,78,-1,-1,74,52,72,53.5632170310711,8.08080808080808,76.8421052631579,-1,-1,63.5755494505495,39.6341463414634,57.2916666666667
"203363",2,5,0,0,3,0,"1042_TIE_ANG_XX",10,0.5,"D",59.5,79,52.2,-1,-1,58.6666666666667,-1,54,56.6010379041558,84.4594594594595,46.1368592759897,-1,-1,55.4690545808967,-1,50.012077294686
"203364",2,0,6,0,1,2,"1042_TIE_FEA_XX",11,0.545454545454545,"F",46.2727272727273,44,-1,50.1666666666667,-1,12,54,40,37.7653817243805,34.3266526019691,-1,40.1898306286238,-1,10.9756097560976,47.3256501182033,31.9444444444444
"203365",1,4,0,0,1,4,"1042_TIE_DIS_XX",10,0.4,"D:S",64.7,100,64.5,-1,-1,38,62.75,65.5,57.0065334400582,100,53.6981811503944,-1,-1,28.735632183908,56.6342444037739,61.877450268622
"203366",1,1,0,0,6,2,"1042_IOM_NEU_XX",10,0.6,"N",56.4,10,41,-1,-1,68.1666666666667,52,52.5,49.156980155821,7.52688172043011,37.8947368421053,-1,-1,58.2416484625934,48.3491461100569,37.280701754386
"203367",0,1,1,6,0,0,"1042_IOM_HAP_XX",8,0.75,"H",49.125,-1,92,13,48,-1,-1,39.5,35.9252426394352,-1,50,7.69230769230769,38.2849389038623,-1,-1,35.8978304354516
"203368",1,2,0,0,3,4,"1042_IOM_SAD_XX",10,0.4,"S",53.1,32,44,-1,-1,69.3333333333333,50.75,57,48.9870951890454,6.84931506849315,40.5871263129545,-1,-1,69.5630383130383,48.2895673142342,52.247191011236
"203369",4,4,0,0,0,1,"1042_IOM_ANG_XX",9,0.444444444444444,"A:D",71.2222222222222,72.25,71.75,-1,-1,-1,65,73,65.6875927769115,65.3336205096074,67.5825108574912,-1,-1,-1,59.5238095238095,63.5135135135135
"203370",2,1,4,0,1,1,"1042_IOM_FEA_XX",9,0.444444444444444,"F",46.2222222222222,17,38,57.25,-1,50,65,41,34.0981423017521,15.3097237434587,42.5,40.7938994836835,-1,0,70.5882352941176,37.2093023255814
"203371",1,9,0,0,0,0,"1042_IOM_DIS_XX",10,0.9,"D",58.2,29,61.4444444444444,-1,-1,-1,-1,58.5,61.6869427589643,24.468085106383,65.8223713870289,-1,-1,-1,-1,64.895443196005
"203372",0,3,0,0,7,0,"1042_IWW_NEU_XX",10,0.7,"N",56.4,-1,67.3333333333333,-1,-1,51.7142857142857,-1,54.5,53.6528732537794,-1,55.2888917523928,-1,-1,52.9517224686594,-1,53.5790598290598
"203373",0,0,0,8,0,0,"1042_IWW_HAP_XX",8,1,"H",49.625,-1,-1,-1,49.625,-1,-1,52,43.8584000942429,-1,-1,-1,43.8584000942429,-1,-1,47.1019320453031
"203374",0,0,1,0,4,5,"1042_IWW_SAD_XX",10,0.5,"S",54,-1,-1,29,-1,65.75,49.6,55.5,52.4556734982071,-1,-1,16.8831168831169,-1,61.0264813114024,52.7135385706688,54.7048509643483
"203375",4,6,0,0,0,0,"1042_IWW_ANG_XX",10,0.6,"D",58.1,64.25,54,-1,-1,-1,-1,56,57.6481514410041,63.9766966507473,53.4291213011753,-1,-1,-1,-1,55.211161387632
"203376",2,0,5,0,2,1,"1042_IWW_FEA_XX",10,0.5,"F",50.9,61,-1,54.4,-1,32.5,50,49.5,46.3874132591591,50.4048582995951,-1,53.3794337211282,-1,28.5714285714286,39.0243902439024,37.9645760743322
"203377",0,8,0,0,1,2,"1042_IWW_DIS_XX",11,0.727272727272727,"D",54.6363636363636,-1,50.75,-1,-1,60,67.5,60,47.8743782742323,-1,46.3082827852972,-1,-1,40,58.0759493670886,44
"203378",0,0,0,0,7,2,"1042_TAI_NEU_XX",9,0.777777777777778,"N",62.5555555555556,-1,-1,-1,-1,66,50.5,60,57.5789186660475,-1,-1,-1,-1,62.3738945258119,40.7965031568723,56.0439560439561
"203379",0,1,0,7,0,0,"1042_TAI_HAP_XX",8,0.875,"H",57,-1,48,-1,58.2857142857143,-1,-1,58,51.8589632397249,-1,41.6666666666667,-1,53.3150056073047,-1,-1,56.4648666778467
"203380",0,2,0,0,2,6,"1042_TAI_SAD_XX",10,0.6,"S",59.6,-1,72.5,-1,-1,51,58.1666666666667,54.5,53.8455454449621,-1,66.3034188034188,-1,-1,44.1503267973856,52.9246605413354,47.563025210084
"203381",6,2,0,0,0,2,"1042_TAI_ANG_XX",10,0.6,"A",71.6,68.5,81.5,-1,-1,-1,71,74.5,68.4740432959988,65.7706008905267,74.1071428571429,-1,-1,-1,70.951270951271,69.2889137737962
"203382",8,0,0,0,1,1,"1042_TAI_FEA_XX",10,0.8,"A",57.1,60,-1,-1,-1,52,39,59.5,55.1030031046916,58.0090314979843,-1,-1,-1,52.7472527472528,34.2105263157895,58.6990820424555
